"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"G_FurtherGuidance","F22",,,,,,
"G_FurtherGuidance","G22",,,,,,
"G_FurtherGuidance","H22",,,,,,
"G_FurtherGuidance","I22",,,,,,
"G_FurtherGuidance","J22",,,,,,
"G_FurtherGuidance","K22",,,,,,
"G_FurtherGuidance","L22",,,,,,
"G_FurtherGuidance","M22",,,,,,
"G_FurtherGuidance","N22",,,,,,
"G_FurtherGuidance","O22",,,,,,
"G_FurtherGuidance","P22",,,,,,
"G_FurtherGuidance","Q22",,,,,,
"G_FurtherGuidance","R22",,,,,,
"G_FurtherGuidance","S22",,,,,,
"G_FurtherGuidance","T22",,,,,,
"G_FurtherGuidance","U22",,,,,,
"G_FurtherGuidance","V22",,,,,,
"G_FurtherGuidance","W22",,,,,,
"G_FurtherGuidance","X22",,,,,,
"G_FurtherGuidance","A23",,,,,,
"G_FurtherGuidance","B23",,,,,,
"G_FurtherGuidance","C23",,,,,,
"G_FurtherGuidance","D23",,,,,,
"G_FurtherGuidance","E23",,,,,,
"G_FurtherGuidance","F23",,,,,,
"G_FurtherGuidance","G23",,,,,,
"G_FurtherGuidance","H23",,,,,,
"G_FurtherGuidance","I23",,,,,,
"G_FurtherGuidance","J23",,,,,,
"G_FurtherGuidance","K23",,,,,,
"G_FurtherGuidance","L23",,,,,,
"G_FurtherGuidance","M23",,,,,,
"G_FurtherGuidance","N23",,,,,,
"G_FurtherGuidance","O23",,,,,,
"G_FurtherGuidance","P23",,,,,,
"G_FurtherGuidance","Q23",,,,,,
"G_FurtherGuidance","R23",,,,,,
"G_FurtherGuidance","S23",,,,,,
"G_FurtherGuidance","T23",,,,,,
"G_FurtherGuidance","U23",,,,,,
"G_FurtherGuidance","V23",,,,,,
"G_FurtherGuidance","W23",,,,,,
"G_FurtherGuidance","X23",,,,,,
"G_FurtherGuidance","A24",,,,,,
"G_FurtherGuidance","B24",,,,,,
"G_FurtherGuidance","C24",,,,,,
"G_FurtherGuidance","D24",,,,,,
"G_FurtherGuidance","E24",,,,,,
"G_FurtherGuidance","F24",,,,,,
"G_FurtherGuidance","G24",,,,,,
"G_FurtherGuidance","H24",,,,,,
"G_FurtherGuidance","I24",,,,,,
"G_FurtherGuidance","J24",,,,,,
"G_FurtherGuidance","K24",,,,,,
"G_FurtherGuidance","L24",,,,,,
"G_FurtherGuidance","M24",,,,,,
"G_FurtherGuidance","N24",,,,,,
"G_FurtherGuidance","O24",,,,,,
"G_FurtherGuidance","P24",,,,,,
"G_FurtherGuidance","Q24",,,,,,
"G_FurtherGuidance","R24",,,,,,
"G_FurtherGuidance","S24",,,,,,
"G_FurtherGuidance","T24",,,,,,
"G_FurtherGuidance","U24",,,,,,
"G_FurtherGuidance","V24",,,,,,
"G_FurtherGuidance","W24",,,,,,
"G_FurtherGuidance","X24",,,,,,
"G_FurtherGuidance","A25",,,,,,
"G_FurtherGuidance","B25",,,,,,
"G_FurtherGuidance","C25",,,,,,
"G_FurtherGuidance","D25",,,,,,
"G_FurtherGuidance","E25",,,,,,
"G_FurtherGuidance","F25",,,,,,
"G_FurtherGuidance","G25",,,,,,
"G_FurtherGuidance","H25",,,,,,
"G_FurtherGuidance","I25",,,,,,
"G_FurtherGuidance","J25",,,,,,
"G_FurtherGuidance","K25",,,,,,
"G_FurtherGuidance","L25",,,,,,
"G_FurtherGuidance","M25",,,,,,
"G_FurtherGuidance","N25",,,,,,
"G_FurtherGuidance","O25",,,,,,
"G_FurtherGuidance","P25",,,,,,
"G_FurtherGuidance","Q25",,,,,,
"G_FurtherGuidance","R25",,,,,,
"G_FurtherGuidance","S25",,,,,,
"G_FurtherGuidance","T25",,,,,,
"G_FurtherGuidance","U25",,,,,,
"G_FurtherGuidance","V25",,,,,,
"G_FurtherGuidance","W25",,,,,,
"G_FurtherGuidance","X25",,,,,,
"G_FurtherGuidance","A26",,,,,,
"G_FurtherGuidance","B26",,,,,,
"G_FurtherGuidance","C26",,,,,,
"G_FurtherGuidance","D26",,,,,,
"G_FurtherGuidance","E26",,,,,,
"G_FurtherGuidance","F26",,,,,,
"G_FurtherGuidance","G26",,,,,,
"G_FurtherGuidance","H26",,,,,,
"G_FurtherGuidance","I26",,,,,,
"G_FurtherGuidance","J26",,,,,,
"G_FurtherGuidance","K26",,,,,,
"G_FurtherGuidance","L26",,,,,,
"G_FurtherGuidance","M26",,,,,,
"G_FurtherGuidance","N26",,,,,,
"G_FurtherGuidance","O26",,,,,,
"G_FurtherGuidance","P26",,,,,,
"G_FurtherGuidance","Q26",,,,,,
"G_FurtherGuidance","R26",,,,,,
"G_FurtherGuidance","S26",,,,,,
"G_FurtherGuidance","T26",,,,,,
"G_FurtherGuidance","U26",,,,,,
"G_FurtherGuidance","V26",,,,,,
"G_FurtherGuidance","W26",,,,,,
"G_FurtherGuidance","X26",,,,,,
"G_FurtherGuidance","A27",,,,,,
"G_FurtherGuidance","B27",,,,,,
"G_FurtherGuidance","C27",,,,,,
"G_FurtherGuidance","D27",,,,,,
"G_FurtherGuidance","E27",,,,,,
"G_FurtherGuidance","F27",,,,,,
"G_FurtherGuidance","G27",,,,,,
"G_FurtherGuidance","H27",,,,,,
"G_FurtherGuidance","I27",,,,,,
"G_FurtherGuidance","J27",,,,,,
"G_FurtherGuidance","K27",,,,,,
"G_FurtherGuidance","L27",,,,,,
"G_FurtherGuidance","M27",,,,,,
"G_FurtherGuidance","N27",,,,,,
"G_FurtherGuidance","O27",,,,,,
"G_FurtherGuidance","P27",,,,,,
"G_FurtherGuidance","Q27",,,,,,
"G_FurtherGuidance","R27",,,,,,
"G_FurtherGuidance","S27",,,,,,
"G_FurtherGuidance","T27",,,,,,
"G_FurtherGuidance","U27",,,,,,
"G_FurtherGuidance","V27",,,,,,
"G_FurtherGuidance","W27",,,,,,
"G_FurtherGuidance","X27",,,,,,
"G_FurtherGuidance","A28",,,,,,
"G_FurtherGuidance","B28",,,,,,
"G_FurtherGuidance","C28",,,,,,
"G_FurtherGuidance","D28",,,,,,
"G_FurtherGuidance","E28",,,,,,
"G_FurtherGuidance","F28",,,,,,
"G_FurtherGuidance","G28",,,,,,
"G_FurtherGuidance","H28",,,,,,
