"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"b_Guidelines&Conditions","G13",,,,,,
"b_Guidelines&Conditions","H13",,,,,,
"b_Guidelines&Conditions","I13",,,,,,
"b_Guidelines&Conditions","J13",,,,,,
"b_Guidelines&Conditions","K13",,,,,,
"b_Guidelines&Conditions","L13",,,,,,
"b_Guidelines&Conditions","M13",,,,,,
"b_Guidelines&Conditions","N13",,,,,,
"b_Guidelines&Conditions","O13",,,,,,
"b_Guidelines&Conditions","P13",,,,,,
"b_Guidelines&Conditions","Q13",,,,,,
"b_Guidelines&Conditions","R13",,,,,,
"b_Guidelines&Conditions","S13",,,,,,
"b_Guidelines&Conditions","T13",,,,,,
"b_Guidelines&Conditions","U13",,,,,,
"b_Guidelines&Conditions","A14",,,,,,
"b_Guidelines&Conditions","B14",,,,,,
"b_Guidelines&Conditions","C14",,,,,,
"b_Guidelines&Conditions","D14",,,,,,
"b_Guidelines&Conditions","E14",,,,,,
"b_Guidelines&Conditions","F14",,,,,,
"b_Guidelines&Conditions","G14",,,,,,
"b_Guidelines&Conditions","H14",,,,,,
"b_Guidelines&Conditions","I14",,,,,,
"b_Guidelines&Conditions","J14",,,,,,
"b_Guidelines&Conditions","K14",,,,,,
"b_Guidelines&Conditions","L14",,,,,,
"b_Guidelines&Conditions","M14",,,,,,
"b_Guidelines&Conditions","N14",,,,,,
"b_Guidelines&Conditions","O14",,,,,,
"b_Guidelines&Conditions","P14",,,,,,
"b_Guidelines&Conditions","Q14",,,,,,
"b_Guidelines&Conditions","R14",,,,,,
"b_Guidelines&Conditions","S14",,,,,,
"b_Guidelines&Conditions","T14",,,,,,
"b_Guidelines&Conditions","U14",,,,,,
"b_Guidelines&Conditions","A15",,,,,,
"b_Guidelines&Conditions","B15",,,,,,
"b_Guidelines&Conditions","C15",,,,,,
"b_Guidelines&Conditions","D15",,,,,,
"b_Guidelines&Conditions","E15",,,,,,
"b_Guidelines&Conditions","F15",,,,,,
"b_Guidelines&Conditions","G15",,,,,,
"b_Guidelines&Conditions","H15",,,,,,
"b_Guidelines&Conditions","I15",,,,,,
"b_Guidelines&Conditions","J15",,,,,,
"b_Guidelines&Conditions","K15",,,,,,
"b_Guidelines&Conditions","L15",,,,,,
"b_Guidelines&Conditions","M15",,,,,,
"b_Guidelines&Conditions","N15",,,,,,
"b_Guidelines&Conditions","O15",,,,,,
"b_Guidelines&Conditions","P15",,,,,,
"b_Guidelines&Conditions","Q15",,,,,,
"b_Guidelines&Conditions","R15",,,,,,
"b_Guidelines&Conditions","S15",,,,,,
"b_Guidelines&Conditions","T15",,,,,,
"b_Guidelines&Conditions","U15",,,,,,
"b_Guidelines&Conditions","A16",,,,,,
"b_Guidelines&Conditions","B16",,,,,,
"b_Guidelines&Conditions","C16",,,,,,
"b_Guidelines&Conditions","D16",,,,,,
"b_Guidelines&Conditions","E16",,,,,,
"b_Guidelines&Conditions","F16",,,,,,
"b_Guidelines&Conditions","G16",,,,,,
"b_Guidelines&Conditions","H16",,,,,,
"b_Guidelines&Conditions","I16",,,,,,
"b_Guidelines&Conditions","J16",,,,,,
"b_Guidelines&Conditions","K16",,,,,,
"b_Guidelines&Conditions","L16",,,,,,
"b_Guidelines&Conditions","M16",,,,,,
"b_Guidelines&Conditions","N16",,,,,,
"b_Guidelines&Conditions","O16",,,,,,
"b_Guidelines&Conditions","P16",,,,,,
"b_Guidelines&Conditions","Q16",,,,,,
"b_Guidelines&Conditions","R16",,,,,,
"b_Guidelines&Conditions","S16",,,,,,
"b_Guidelines&Conditions","T16",,,,,,
"b_Guidelines&Conditions","U16",,,,,,
"b_Guidelines&Conditions","A17",,,,,,
"b_Guidelines&Conditions","B17",,,,,,
"b_Guidelines&Conditions","C17",,,,,,
"b_Guidelines&Conditions","D17",,,,,,
"b_Guidelines&Conditions","E17",,,,,,
"b_Guidelines&Conditions","F17",,,,,,
"b_Guidelines&Conditions","G17",,,,,,
"b_Guidelines&Conditions","H17",,,,,,
"b_Guidelines&Conditions","I17",,,,,,
"b_Guidelines&Conditions","J17",,,,,,
"b_Guidelines&Conditions","K17",,,,,,
"b_Guidelines&Conditions","L17",,,,,,
"b_Guidelines&Conditions","M17",,,,,,
"b_Guidelines&Conditions","N17",,,,,,
"b_Guidelines&Conditions","O17",,,,,,
"b_Guidelines&Conditions","P17",,,,,,
"b_Guidelines&Conditions","Q17",,,,,,
"b_Guidelines&Conditions","R17",,,,,,
"b_Guidelines&Conditions","S17",,,,,,
"b_Guidelines&Conditions","T17",,,,,,
"b_Guidelines&Conditions","U17",,,,,,
"b_Guidelines&Conditions","A18",,,,,,
"b_Guidelines&Conditions","B18",,,,,,
"b_Guidelines&Conditions","C18",,,,,,
"b_Guidelines&Conditions","D18",,,,,,
"b_Guidelines&Conditions","E18",,,,,,
"b_Guidelines&Conditions","F18",,,,,,
"b_Guidelines&Conditions","G18",,,,,,
"b_Guidelines&Conditions","H18",,,,,,
"b_Guidelines&Conditions","I18",,,,,,
"b_Guidelines&Conditions","J18",,,,,,
"b_Guidelines&Conditions","K18",,,,,,
"b_Guidelines&Conditions","L18",,,,,,
"b_Guidelines&Conditions","M18",,,,,,
"b_Guidelines&Conditions","N18",,,,,,
"b_Guidelines&Conditions","O18",,,,,,
"b_Guidelines&Conditions","P18",,,,,,
"b_Guidelines&Conditions","Q18",,,,,,
"b_Guidelines&Conditions","R18",,,,,,
"b_Guidelines&Conditions","S18",,,,,,
"b_Guidelines&Conditions","T18",,,,,,
"b_Guidelines&Conditions","U18",,,,,,
"b_Guidelines&Conditions","A19",,,,,,
"b_Guidelines&Conditions","B19",,,,,,
"b_Guidelines&Conditions","C19",,,,,,
"b_Guidelines&Conditions","D19",,,,,,
"b_Guidelines&Conditions","E19",,,,,,
"b_Guidelines&Conditions","F19",,,,,,
"b_Guidelines&Conditions","G19",,,,,,
"b_Guidelines&Conditions","H19",,,,,,
"b_Guidelines&Conditions","I19",,,,,,
"b_Guidelines&Conditions","J19",,,,,,
"b_Guidelines&Conditions","K19",,,,,,
"b_Guidelines&Conditions","L19",,,,,,
"b_Guidelines&Conditions","M19",,,,,,
"b_Guidelines&Conditions","N19",,,,,,
"b_Guidelines&Conditions","O19",,,,,,
"b_Guidelines&Conditions","P19",,,,,,
"b_Guidelines&Conditions","Q19",,,,,,
"b_Guidelines&Conditions","R19",,,,,,
"b_Guidelines&Conditions","S19",,,,,,
"b_Guidelines&Conditions","T19",,,,,,
"b_Guidelines&Conditions","U19",,,,,,
"b_Guidelines&Conditions","A20",,,,,,
"b_Guidelines&Conditions","B20",,,,,,
"b_Guidelines&Conditions","C20",,,,,,
"b_Guidelines&Conditions","D20",,,,,,
"b_Guidelines&Conditions","E20",,,,,,
"b_Guidelines&Conditions","F20",,,,,,
"b_Guidelines&Conditions","G20",,,,,,
"b_Guidelines&Conditions","H20",,,,,,
"b_Guidelines&Conditions","I20",,,,,,
"b_Guidelines&Conditions","J20",,,,,,
"b_Guidelines&Conditions","K20",,,,,,
"b_Guidelines&Conditions","L20",,,,,,
"b_Guidelines&Conditions","M20",,,,,,
"b_Guidelines&Conditions","N20",,,,,,
"b_Guidelines&Conditions","O20",,,,,,
"b_Guidelines&Conditions","P20",,,,,,
"b_Guidelines&Conditions","Q20",,,,,,
"b_Guidelines&Conditions","R20",,,,,,
"b_Guidelines&Conditions","S20",,,,,,
"b_Guidelines&Conditions","T20",,,,,,
"b_Guidelines&Conditions","U20",,,,,,
"b_Guidelines&Conditions","A21",,,,,,
"b_Guidelines&Conditions","B21",,,,,,
"b_Guidelines&Conditions","C21",,,,,,
"b_Guidelines&Conditions","D21",,,,,,
"b_Guidelines&Conditions","E21",,,,,,
"b_Guidelines&Conditions","F21",,,,,,
"b_Guidelines&Conditions","G21",,,,,,
"b_Guidelines&Conditions","H21",,,,,,
"b_Guidelines&Conditions","I21",,,,,,
"b_Guidelines&Conditions","J21",,,,,,
"b_Guidelines&Conditions","K21",,,,,,
"b_Guidelines&Conditions","L21",,,,,,
"b_Guidelines&Conditions","M21",,,,,,
"b_Guidelines&Conditions","N21",,,,,,
"b_Guidelines&Conditions","O21",,,,,,
"b_Guidelines&Conditions","P21",,,,,,
"b_Guidelines&Conditions","Q21",,,,,,
"b_Guidelines&Conditions","R21",,,,,,
"b_Guidelines&Conditions","S21",,,,,,
