"SheetName","CellAddress","Type","AlertStyle","Operator","Formula1","Formula2","ErrorMessage"
"E_PurchPrec","I20",,,,,,
"E_PurchPrec","J20",,,,,,
"E_PurchPrec","K20",,,,,,
"E_PurchPrec","L20","2","1","7","0","",
"E_PurchPrec","M20",,,,,,
"E_PurchPrec","N20",,,,,,
"E_PurchPrec","O20",,,,,,
"E_PurchPrec","P20",,,,,,
"E_PurchPrec","Q20",,,,,,
"E_PurchPrec","R20",,,,,,
"E_PurchPrec","S20",,,,,,
"E_PurchPrec","T20",,,,,,
"E_PurchPrec","U20",,,,,,
"E_PurchPrec","V20",,,,,,
"E_PurchPrec","W20",,,,,,
"E_PurchPrec","X20",,,,,,
"E_PurchPrec","Y20",,,,,,
"E_PurchPrec","Z20",,,,,,
"E_PurchPrec","A21",,,,,,
"E_PurchPrec","B21",,,,,,
"E_PurchPrec","C21",,,,,,
"E_PurchPrec","D21",,,,,,
"E_PurchPrec","E21",,,,,,
"E_PurchPrec","F21",,,,,,
"E_PurchPrec","G21",,,,,,
"E_PurchPrec","H21",,,,,,
"E_PurchPrec","I21",,,,,,
"E_PurchPrec","J21",,,,,,
"E_PurchPrec","K21",,,,,,
"E_PurchPrec","L21","2","1","7","0","",
"E_PurchPrec","M21",,,,,,
"E_PurchPrec","N21",,,,,,
"E_PurchPrec","O21",,,,,,
"E_PurchPrec","P21",,,,,,
"E_PurchPrec","Q21",,,,,,
"E_PurchPrec","R21",,,,,,
"E_PurchPrec","S21",,,,,,
"E_PurchPrec","T21",,,,,,
"E_PurchPrec","U21",,,,,,
"E_PurchPrec","V21",,,,,,
"E_PurchPrec","W21",,,,,,
"E_PurchPrec","X21",,,,,,
"E_PurchPrec","Y21",,,,,,
"E_PurchPrec","Z21",,,,,,
"E_PurchPrec","A22",,,,,,
"E_PurchPrec","B22",,,,,,
"E_PurchPrec","C22",,,,,,
"E_PurchPrec","D22",,,,,,
"E_PurchPrec","E22",,,,,,
"E_PurchPrec","F22",,,,,,
"E_PurchPrec","G22",,,,,,
"E_PurchPrec","H22",,,,,,
"E_PurchPrec","I22",,,,,,
"E_PurchPrec","J22",,,,,,
"E_PurchPrec","K22",,,,,,
"E_PurchPrec","L22","2","1","7","0","",
"E_PurchPrec","M22",,,,,,
"E_PurchPrec","N22",,,,,,
"E_PurchPrec","O22",,,,,,
"E_PurchPrec","P22",,,,,,
"E_PurchPrec","Q22",,,,,,
"E_PurchPrec","R22",,,,,,
"E_PurchPrec","S22",,,,,,
"E_PurchPrec","T22",,,,,,
"E_PurchPrec","U22",,,,,,
"E_PurchPrec","V22",,,,,,
"E_PurchPrec","W22",,,,,,
"E_PurchPrec","X22",,,,,,
"E_PurchPrec","Y22",,,,,,
"E_PurchPrec","Z22",,,,,,
"E_PurchPrec","A23",,,,,,
"E_PurchPrec","B23",,,,,,
"E_PurchPrec","C23",,,,,,
"E_PurchPrec","D23",,,,,,
"E_PurchPrec","E23",,,,,,
"E_PurchPrec","F23",,,,,,
"E_PurchPrec","G23",,,,,,
"E_PurchPrec","H23",,,,,,
"E_PurchPrec","I23",,,,,,
"E_PurchPrec","J23",,,,,,
"E_PurchPrec","K23",,,,,,
"E_PurchPrec","L23","2","1","7","0","",
"E_PurchPrec","M23",,,,,,
"E_PurchPrec","N23",,,,,,
"E_PurchPrec","O23",,,,,,
"E_PurchPrec","P23",,,,,,
"E_PurchPrec","Q23",,,,,,
"E_PurchPrec","R23",,,,,,
"E_PurchPrec","S23",,,,,,
"E_PurchPrec","T23",,,,,,
"E_PurchPrec","U23",,,,,,
"E_PurchPrec","V23",,,,,,
"E_PurchPrec","W23",,,,,,
"E_PurchPrec","X23",,,,,,
"E_PurchPrec","Y23",,,,,,
"E_PurchPrec","Z23",,,,,,
"E_PurchPrec","A24",,,,,,
"E_PurchPrec","B24",,,,,,
"E_PurchPrec","C24",,,,,,
"E_PurchPrec","D24",,,,,,
"E_PurchPrec","E24",,,,,,
"E_PurchPrec","F24",,,,,,
"E_PurchPrec","G24",,,,,,
"E_PurchPrec","H24",,,,,,
"E_PurchPrec","I24",,,,,,
"E_PurchPrec","J24",,,,,,
"E_PurchPrec","K24",,,,,,
"E_PurchPrec","L24","2","1","7","0","",
"E_PurchPrec","M24",,,,,,
"E_PurchPrec","N24",,,,,,
"E_PurchPrec","O24",,,,,,
"E_PurchPrec","P24",,,,,,
"E_PurchPrec","Q24",,,,,,
"E_PurchPrec","R24",,,,,,
"E_PurchPrec","S24",,,,,,
"E_PurchPrec","T24",,,,,,
"E_PurchPrec","U24",,,,,,
"E_PurchPrec","V24",,,,,,
"E_PurchPrec","W24",,,,,,
"E_PurchPrec","X24",,,,,,
"E_PurchPrec","Y24",,,,,,
